msf_game_id,date_utc,quarter,clock,offense_team,defense_team,play_type,yards,success,home_score,away_score,description,date
148752,2025-09-07,,,NAN,NAN,NONE,,,,,17-B.McManus kicks 55 yards from GB 35 to DET 10. 25-J.Saylors to DET 32 for 22 yards (31-N.Niemann; 27-K.Oladapo).,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(14:56) 16-J.Goff pass short left to 0-J.Gibbs ran ob at DET 37 for 5 yards (58-I.McDuffie).,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(14:23) 16-J.Goff pass short right to 87-S.LaPorta to GB 31 for 32 yards (29-X.McKinney).,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(13:34) 16-J.Goff pass short right to 0-J.Gibbs to GB 30 for 1 yard (56-E.Cooper).,2025-09-07
148752,2025-09-07,,,NAN,NAN,RUSH,,,,,"(12:50) 0-J.Gibbs left guard to GB 26 for 4 yards (96-C.Wooden, 58-I.McDuffie).",2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,"(12:07) (Shotgun) 16-J.Goff pass short middle to 87-S.LaPorta to GB 10 for 16 yards (29-X.McKinney, 33-E.Williams).",2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(11:19) 16-J.Goff pass incomplete short left to 14-A.St. Brown.,2025-09-07
148752,2025-09-07,,,NAN,NAN,RUSH,,,,,(11:10) 0-J.Gibbs right end to GB 16 for -6 yards (25-K.Nixon).,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(10:25) (Shotgun) 16-J.Goff pass short right to 5-D.Montgomery to GB 9 for 7 yards (56-E.Cooper).,2025-09-07
148752,2025-09-07,,,NAN,NAN,NONE,,,,,"(9:43) 39-J.Bates 27 yard field goal is GOOD, Center-49-H.Hatten, Holder-3-J.Fox.",2025-09-07
148752,2025-09-07,,,NAN,NAN,NONE,,,,,39-J.Bates kicks 59 yards from DET 35 to GB 6. 83-S.Williams to GB 24 for 18 yards (29-A.Maddox).,2025-09-07
148752,2025-09-07,,,NAN,NAN,RUSH,,,,,(9:34) (Shotgun) 8-J.Jacobs right tackle to GB 30 for 6 yards (92-M.Davenport; 46-J.Campbell).,2025-09-07
148752,2025-09-07,,,NAN,NAN,RUSH,,,,,(8:58) (Shotgun) 8-J.Jacobs left guard to GB 33 for 3 yards (92-M.Davenport).,2025-09-07
148752,2025-09-07,,,NAN,NAN,RUSH,,,,,"(8:30) (No Huddle, Shotgun) 8-J.Jacobs right tackle to GB 32 for -1 yards (55-D.Barnes).",2025-09-07
148752,2025-09-07,,,NAN,NAN,NONE,,,,,"(7:52) 19-D.Whelan punts 61 yards to DET 7, Center-42-M.Orzech. 11-K.Raymond to DET 21 for 14 yards (30-C.Brooks; 55-K.Enagbare).",2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(7:39) (Shotgun) 16-J.Goff pass short middle to 0-J.Gibbs to DET 25 for 4 yards (56-E.Cooper; 29-X.McKinney). GB-57-B.Cox was injured during the play.,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(7:20) 16-J.Goff pass short right to 11-K.Raymond to DET 34 for 9 yards (33-E.Williams; 96-C.Wooden).,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(6:33) 16-J.Goff pass short middle to 1-J.Williams to DET 37 for 3 yards (20-J.Bullard).,2025-09-07
148752,2025-09-07,,,NAN,NAN,RUSH,,,,,(5:46) (Shotgun) 5-D.Montgomery up the middle to DET 38 for 1 yard (52-R.Gary).,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(5:06) (Shotgun) 16-J.Goff sacked at DET 32 for -6 yards (sack split by 90-L.Van Ness and 52-R.Gary).,2025-09-07
148752,2025-09-07,,,NAN,NAN,NONE,,,,,"(4:24) 3-J.Fox punts 44 yards to GB 24, Center-49-H.Hatten. 11-J.Reed ran ob at GB 38 for 14 yards (13-C.Reynolds). PENALTY on GB-20-J.Bullard, Offensive Holding, 10 yards, enforced at GB 25.",2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(4:15) (Shotgun) 10-J.Love pass short middle to 13-D.Wicks to GB 29 for 14 yards (4-D.Reed).,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(3:53) (No Huddle) 10-J.Love pass short middle to 8-J.Jacobs to GB 33 for 4 yards (34-A.Anzalone).,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(3:12) (Shotgun) 10-J.Love pass incomplete short left to 85-T.Kraft [97-A.Hutchinson].,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,"(3:05) (Shotgun) 10-J.Love pass incomplete short right to 85-T.Kraft (32-B.Branch). GB-50-Z.Tom was injured during the play.  PENALTY on DET-23-R.Ya-Sin, Defensive Holding, 5 yards, enforced at GB 33 - No Play. Penalty on DET-97-A.Hutchinson, Unnecessary Roughness, declined.",2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(2:51) 10-J.Love pass short right to 85-T.Kraft pushed ob at GB 39 for 1 yard (55-D.Barnes).,2025-09-07
148752,2025-09-07,,,NAN,NAN,RUSH,,,,,(2:14) (Shotgun) 8-J.Jacobs left guard to GB 49 for 10 yards (21-A.Robertson).,2025-09-07
148752,2025-09-07,,,NAN,NAN,RUSH,,,,,"(1:33) (Shotgun) 8-J.Jacobs left tackle to DET 47 for 4 yards (4-D.Reed, 91-T.Williams).",2025-09-07
148752,2025-09-07,,,NAN,NAN,RUSH,,,,,(:46) 30-C.Brooks up the middle to DET 46 for 1 yard (34-A.Anzalone).,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(:09) (Shotgun) 10-J.Love pass incomplete deep left to 11-J.Reed [96-A.Muhammad].,2025-09-07
148752,2025-09-07,,,NAN,NAN,NONE,,,,,"(:03) 19-D.Whelan punts 38 yards to DET 8, Center-42-M.Orzech, fair catch by 11-K.Raymond.",2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(15:00) (Shotgun) 16-J.Goff sacked at DET 1 for -7 yards (52-R.Gary).,2025-09-07
148752,2025-09-07,,,NAN,NAN,RUSH,,,,,(14:18) 5-D.Montgomery up the middle to DET 2 for 1 yard (56-E.Cooper).,2025-09-07
148752,2025-09-07,,,NAN,NAN,RUSH,,,,,"(13:32) (Shotgun) 5-D.Montgomery up the middle to DET 1 for -1 yards (96-C.Wooden, 52-R.Gary).",2025-09-07
148752,2025-09-07,,,NAN,NAN,NONE,,,,,"(12:51) 3-J.Fox punts 55 yards to GB 44, Center-49-H.Hatten. 11-J.Reed to DET 36 for 20 yards (30-K.Dorsey).",2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(12:40) (Shotgun) 10-J.Love pass short right to 11-J.Reed pushed ob at DET 34 for 2 yards (4-D.Reed).,2025-09-07
148752,2025-09-07,,,NAN,NAN,RUSH,,,,,(12:01) (Shotgun) 8-J.Jacobs right tackle pushed ob at DET 19 for 15 yards (32-B.Branch).,2025-09-07
148752,2025-09-07,,,NAN,NAN,RUSH,,,,,(11:17) (Shotgun) 8-J.Jacobs right end to DET 13 for 6 yards (55-D.Barnes).,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(10:35) (Shotgun) 10-J.Love scrambles up the middle to DET 10 for 3 yards (21-A.Robertson).,2025-09-07
148752,2025-09-07,,,NAN,NAN,RUSH,,,,,(9:55) 8-J.Jacobs up the middle to DET 10 for no gain (46-J.Campbell).,2025-09-07
148752,2025-09-07,,,NAN,NAN,RUSH,,,,,(9:11) 10-J.Love up the middle to DET 8 for 2 yards (46-J.Campbell).,2025-09-07
148752,2025-09-07,,,NAN,NAN,RUSH,,,,,(8:25) (Shotgun) 8-J.Jacobs left guard to DET 3 for 5 yards (55-D.Barnes).,2025-09-07
148752,2025-09-07,,,NAN,NAN,RUSH,,,,,"(8:00) (No Huddle) 8-J.Jacobs left guard for 3 yards, TOUCHDOWN.",2025-09-07
148752,2025-09-07,,,NAN,NAN,NONE,,,,,"17-B.McManus extra point is GOOD, Center-42-M.Orzech, Holder-19-D.Whelan.",2025-09-07
148752,2025-09-07,,,NAN,NAN,NONE,,,,,17-B.McManus kicks 63 yards from GB 35 to DET 2. 25-J.Saylors to DET 27 for 25 yards (30-C.Brooks; 31-N.Niemann).,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(7:52) (Shotgun) 16-J.Goff pass short middle to 11-K.Raymond to DET 34 for 7 yards (20-J.Bullard) [95-D.Wyatt].,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,"(7:29) (No Huddle, Shotgun) 16-J.Goff pass short left to 0-J.Gibbs to DET 35 for 1 yard (56-E.Cooper).",2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(6:46) (Shotgun) 16-J.Goff pass incomplete short right to 87-S.LaPorta.,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(6:42) (Shotgun) 16-J.Goff sacked at DET 27 for -8 yards (95-D.Wyatt).,2025-09-07
148752,2025-09-07,,,NAN,NAN,RUSH,,,,,(6:37) 8-J.Jacobs up the middle to DET 21 for 6 yards (46-J.Campbell).,2025-09-07
148752,2025-09-07,,,NAN,NAN,RUSH,,,,,(5:54) 8-J.Jacobs right tackle to DET 19 for 2 yards (46-J.Campbell; 32-B.Branch).,2025-09-07
148752,2025-09-07,,,NAN,NAN,RUSH,,,,,(5:10) 8-J.Jacobs left guard to DET 20 for -1 yards (32-B.Branch).,2025-09-07
148752,2025-09-07,,,NAN,NAN,NONE,,,,,"(4:25) 17-B.McManus 38 yard field goal is GOOD, Center-42-M.Orzech, Holder-19-D.Whelan.",2025-09-07
148752,2025-09-07,,,NAN,NAN,NONE,,,,,"17-B.McManus kicks 65 yards from GB 35 to end zone, Touchback to the DET 35.",2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(4:22) (Shotgun) 16-J.Goff pass incomplete deep middle to 11-K.Raymond (7-Q.Walker).,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(4:16) (Shotgun) 16-J.Goff sacked at DET 31 for -4 yards (1-M.Parsons).,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(3:26) (Shotgun) 16-J.Goff pass short left to 87-S.LaPorta pushed ob at DET 40 for 9 yards (20-J.Bullard).,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(3:19) (Shotgun) 16-J.Goff pass short middle to 1-J.Williams to DET 45 for 5 yards (7-Q.Walker).,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,"(2:47) (No Huddle, Shotgun) 16-J.Goff sacked at DET 37 for -8 yards (95-D.Wyatt). FUMBLES (95-D.Wyatt) [95-D.Wyatt], touched at DET 38, recovered by DET-0-J.Gibbs at DET 41. PENALTY on GB-1-M.Parsons, Defensive Offside, 5 yards, enforced at DET 45 - No Play.",2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(2:43) (Shotgun) 16-J.Goff pass short left to 14-A.St. Brown pushed ob at GB 41 for 9 yards (24-C.Valentine).,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(2:36) (Shotgun) 16-J.Goff pass short middle to 87-S.LaPorta to GB 34 for 7 yards (56-E.Cooper; 7-Q.Walker).,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,"(2:12) (No Huddle, Shotgun) 16-J.Goff pass short middle to 0-J.Gibbs to GB 30 for 4 yards (7-Q.Walker).",2025-09-07
148752,2025-09-07,,,NAN,NAN,RUSH,,,,,(2:00) (Shotgun) 0-J.Gibbs right end ran ob at GB 31 for -1 yards (7-Q.Walker).,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(1:55) (Shotgun) 16-J.Goff pass short left to 87-S.LaPorta to GB 20 for 11 yards (20-J.Bullard) [52-R.Gary].,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,"(1:33) (No Huddle, Shotgun) 16-J.Goff pass incomplete short left to 87-S.LaPorta.",2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(1:30) (Shotgun) 16-J.Goff pass incomplete short left to 1-J.Williams [95-D.Wyatt].,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,(1:25) (Shotgun) 16-J.Goff pass short middle to 0-J.Gibbs to GB 13 for 7 yards (56-E.Cooper; 20-J.Bullard).,2025-09-07
148752,2025-09-07,,,NAN,NAN,PASS,,,,,"(1:00) (Shotgun) 16-J.Goff pass incomplete short left to 18-I.TeSlaa. The Replay Official reviewed the incomplete pass ruling, and the play was REVERSED. (Shotgun) 16-J.Goff pass short left to 18-I.TeSlaa for 13 yards, TOUCHDOWN.",2025-09-07
148752,2025-09-07,,,NAN,NAN,NONE,,,,,"39-J.Bates extra point is GOOD, Center-49-H.Hatten, Holder-3-J.Fox.",2025-09-07
148752,2025-09-07,,,NAN,NAN,NONE,,,,,"39-J.Bates kicks onside 14 yards from DET 35 to DET 49, out of bounds. PENALTY on DET-39-J.Bates, Kickoff Out of Bounds, placed at DET 49.",2025-09-07
148752,2025-09-07,,,NAN,NAN,RUSH,,,,,(:55) 23-E.Wilson left tackle to DET 45 for 4 yards (51-R.Lopez; 55-D.Barnes).,2025-09-07
148752,2025-09-07,,,NAN,NAN,NONE,,,,,(:22) 10-J.Love kneels to DET 46 for -1 yards.,2025-09-07
148753,2025-09-07,,,NAN,NAN,NONE,,,,,"16-J.Karty kicks 65 yards from LA 35 to landing zone to end zone, Touchback to the HOU 20.",2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,"(15:00) (Shotgun) 7-C.Stroud pass short right to 86-D.Schultz to HOU 26 for 6 yards (26-K.Kinchens). PENALTY on HOU-74-C.Robinson, Offensive Holding, 10 yards, enforced at HOU 20 - No Play.",2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,(14:36) (Shotgun) 21-N.Chubb up the middle to HOU 13 for 3 yards (0-B.Young).,2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(13:57) (Shotgun) 7-C.Stroud pass incomplete deep right to 12-N.Collins (4-A.Witherspoon).,2025-09-07
148753,2025-09-07,,,NAN,NAN,NONE,,,,,"(13:53) (Shotgun) PENALTY on HOU, Delay of Game, 5 yards, enforced at HOU 13 - No Play.",2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,(13:41) (Shotgun) 33-D.Ogunbowale up the middle to HOU 15 for 7 yards (3-K.Curl).,2025-09-07
148753,2025-09-07,,,NAN,NAN,NONE,,,,,"(12:59) 6-T.Townsend punts 61 yards to LA 24, Center-40-A.Brinkman. 19-X.Smith to LA 29 for 5 yards (22-J.Smith).",2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(12:49) 9-M.Stafford pass short left to 12-P.Nacua pushed ob at LA 33 for 4 yards (8-C.Gardner-Johnson).,2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,(12:11) 23-K.Williams up the middle to LA 37 for 4 yards (48-C.Harris).,2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(11:27) (Shotgun) 9-M.Stafford pass short left to 17-D.Adams to LA 40 for 3 yards (24-D.Stingley; 39-H.To'oTo'o). HOU-24-D.Stingley was injured during the play.,2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(11:03) 9-M.Stafford pass short left to 23-K.Williams to LA 43 for 3 yards (98-T.Settle; 4-K.Lassiter) [51-W.Anderson].,2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(10:39) (No Huddle) 9-M.Stafford pass incomplete short right to 23-K.Williams.,2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(10:33) (Shotgun) 9-M.Stafford pass short middle to 12-P.Nacua to HOU 47 for 10 yards (2-C.Bullock).,2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,(9:56) 23-K.Williams right end to HOU 47 for no gain (22-J.Smith; 91-F.Fatukasi).,2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,"(9:13) 12-P.Nacua left end to HOU 46 for 1 yard (2-C.Bullock, 95-D.Barnett).",2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(8:27) (Shotgun) 9-M.Stafford pass incomplete short right to 12-P.Nacua. ** Injury Update: HOU-24-D.Stingley has returned to the game.,2025-09-07
148753,2025-09-07,,,NAN,NAN,NONE,,,,,"(8:23) 42-E.Evans punts 41 yards to HOU 5, Center-47-A.Ward, fair catch by 14-J.Noel.",2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,(8:16) 21-N.Chubb right guard to HOU 5 for no gain (37-Q.Lake; 90-T.Davis).,2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(7:34) (Shotgun) 7-C.Stroud pass short right to 87-C.Stover to HOU 10 for 5 yards (26-K.Kinchens).,2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(6:54) (Shotgun) 7-C.Stroud scrambles right end ran ob at HOU 16 for 6 yards (4-A.Witherspoon).,2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,"(6:10) 31-D.Pierce left guard to HOU 18 for 2 yards (3-K.Curl, 53-N.Landman).",2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(5:30) (Shotgun) 7-C.Stroud pass short left to 86-D.Schultz to HOU 29 for 11 yards (3-K.Curl).,2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(4:48) (Shotgun) 7-C.Stroud pass deep left to 81-J.Higgins to LA 48 for 23 yards (3-K.Curl).,2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,(4:08) 21-N.Chubb up the middle to LA 45 for 3 yards (0-B.Young; 55-B.Fiske).,2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(3:33) (Shotgun) 7-C.Stroud pass incomplete short left to 21-N.Chubb.,2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,"(3:29) (Shotgun) 7-C.Stroud pass short left to 86-D.Schultz to LA 36 for 9 yards (2-J.McCollough, 53-N.Landman) [0-B.Young].",2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(2:46) (Shotgun) 7-C.Stroud pass short right to 87-C.Stover to LA 35 for 1 yard (1-E.Forbes).,2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,(2:06) 27-W.Marks right guard to LA 33 for 2 yards (53-N.Landman).,2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(1:27) (Shotgun) 7-C.Stroud pass incomplete short right to 86-D.Schultz (26-K.Kinchens).,2025-09-07
148753,2025-09-07,,,NAN,NAN,NONE,,,,,"(1:20) 15-K.Fairbairn 51 yard field goal is GOOD, Center-40-A.Brinkman, Holder-6-T.Townsend.",2025-09-07
148753,2025-09-07,,,NAN,NAN,NONE,,,,,"15-K.Fairbairn kicks 62 yards from HOU 35 to LA 3. 88-J.Whittington pushed ob at HOU 23 for 74 yards (15-K.Fairbairn). PENALTY on LA-51-T.Reeder, Offensive Holding, 10 yards, enforced at LA 35.",2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(1:03) (Shotgun) 9-M.Stafford pass incomplete short right to 17-D.Adams (39-H.To'oTo'o).,2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,(:59) 23-K.Williams left guard to LA 28 for 3 yards (4-K.Lassiter).,2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,"(:18) (Shotgun) 9-M.Stafford pass short middle to 12-P.Nacua to LA 37 for 9 yards (0-A.Al-Shaair; 39-H.To'oTo'o). LA-12-P.Nacua was injured during the play.  PENALTY on HOU-39-H.To'oTo'o, Unnecessary Roughness, 15 yards, enforced at LA 37.",2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,"(15:00) 9-M.Stafford pass short right to 84-C.Parkinson to HOU 47 for 1 yard (4-K.Lassiter, 39-H.To'oTo'o).",2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,(14:20) (Shotgun) 23-K.Williams up the middle to HOU 40 for 7 yards (0-A.Al-Shaair).,2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,"(13:58) (No Huddle) 9-M.Stafford pass short left to 88-J.Whittington pushed ob at HOU 6 for 34 yards (4-K.Lassiter). PENALTY on LA-89-T.Higbee, Offensive Holding, 10 yards, enforced at HOU 40 - No Play.",2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(13:27) (Shotgun) 9-M.Stafford pass incomplete short right [90-S.Rankins].,2025-09-07
148753,2025-09-07,,,NAN,NAN,NONE,,,,,"(13:21) 42-E.Evans punts 50 yards to end zone, Center-47-A.Ward, Touchback.",2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(13:12) (Shotgun) 7-C.Stroud pass short left to 12-N.Collins to HOU 27 for 7 yards (8-J.Verse).,2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(12:48) (Shotgun) 7-C.Stroud sacked at HOU 14 for -13 yards (0-B.Young).,2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(12:03) (Shotgun) 7-C.Stroud pass short left to 14-J.Noel to HOU 21 for 7 yards (14-C.Durant).,2025-09-07
148753,2025-09-07,,,NAN,NAN,NONE,,,,,"(11:22) 6-T.Townsend punts 54 yards to LA 25, Center-40-A.Brinkman, fair catch by 19-X.Smith.",2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(11:13) 9-M.Stafford pass incomplete short right to 17-D.Adams.,2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(11:09) (Shotgun) 9-M.Stafford pass incomplete short right to 17-D.Adams.,2025-09-07
148753,2025-09-07,,,NAN,NAN,NONE,,,,,"(11:05) (Shotgun) 9-M.Stafford FUMBLES (Aborted) at LA 20, and recovers at LA 11. 9-M.Stafford to LA 7 for -4 yards (51-W.Anderson).",2025-09-07
148753,2025-09-07,,,NAN,NAN,NONE,,,,,"(10:24) 42-E.Evans punts 49 yards to HOU 44, Center-47-A.Ward. 14-J.Noel to LA 46 for 10 yards (56-S.Dolac; 6-N.Hampton).",2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,(10:12) (Shotgun) 21-N.Chubb up the middle to LA 41 for 5 yards (0-B.Young; 53-N.Landman).,2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,(9:36) (Shotgun) 21-N.Chubb up the middle to LA 28 for 13 yards (3-K.Curl).,2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,(9:01) 21-N.Chubb right tackle to LA 25 for 3 yards (48-O.Speights).,2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,(8:24) 21-N.Chubb right guard to LA 21 for 4 yards (53-N.Landman; 0-B.Young).,2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,(7:46) (Shotgun) 33-D.Ogunbowale left guard to LA 19 for 2 yards (91-K.Turner; 55-B.Fiske).,2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,(7:02) 7-C.Stroud up the middle to LA 17 for 2 yards (91-K.Turner).,2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(6:20) (Shotgun) 7-C.Stroud pass incomplete short left to 12-N.Collins.,2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,(6:16) (Shotgun) 31-D.Pierce up the middle to LA 15 for 2 yards (8-J.Verse; 91-K.Turner).,2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(5:34) (Shotgun) 7-C.Stroud sacked at LA 27 for -12 yards (2-J.McCollough).,2025-09-07
148753,2025-09-07,,,NAN,NAN,NONE,,,,,"(4:52) 15-K.Fairbairn 45 yard field goal is GOOD, Center-40-A.Brinkman, Holder-6-T.Townsend.",2025-09-07
148753,2025-09-07,,,NAN,NAN,NONE,,,,,"15-K.Fairbairn kicks 65 yards from HOU 35 to end zone, Touchback to the LA 35.",2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,(4:47) (Shotgun) 23-K.Williams up the middle to LA 40 for 5 yards (91-F.Fatukasi). ** Injury Update: LA-12-P.Nacua has returned to the game.,2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(4:11) 9-M.Stafford pass deep middle to 12-P.Nacua to HOU 41 for 19 yards (5-J.Pitre; 39-H.To'oTo'o). ** Injury Update: LA-84-C.Parkinson has returned to the game.,2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,(3:25) 23-K.Williams left guard to HOU 40 for 1 yard (92-D.Horton).,2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,(2:43) 23-K.Williams up the middle pushed ob at HOU 31 for 9 yards (0-A.Al-Shaair; 8-C.Gardner-Johnson).,2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(2:00) (Shotgun) 9-M.Stafford pass deep right to 12-P.Nacua to HOU 7 for 24 yards (2-C.Bullock).,2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,(1:52) 88-J.Whittington right end pushed ob at HOU 2 for 5 yards (24-D.Stingley).,2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,(1:48) 23-K.Williams left guard to HOU 1 for 1 yard (0-A.Al-Shaair; 4-K.Lassiter).,2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,(1:41) 9-M.Stafford up the middle to HOU 1 for no gain (4-K.Lassiter).,2025-09-07
148753,2025-09-07,,,NAN,NAN,RUSH,,,,,"(:57) 23-K.Williams left tackle for 1 yard, TOUCHDOWN.",2025-09-07
148753,2025-09-07,,,NAN,NAN,NONE,,,,,"16-J.Karty extra point is GOOD, Center-47-A.Ward, Holder-42-E.Evans.",2025-09-07
148753,2025-09-07,,,NAN,NAN,NONE,,,,,16-J.Karty kicks 53 yards from LA 35 to HOU 12. 11-T.Smith to HOU 23 for 11 yards (56-S.Dolac).,2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(:49) (Shotgun) 7-C.Stroud scrambles right end to HOU 28 for 5 yards (0-B.Young).,2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,"(:26) (No Huddle, Shotgun) 7-C.Stroud pass deep right to 19-X.Hutchinson ran ob at LA 49 for 23 yards (26-K.Kinchens).",2025-09-07
148753,2025-09-07,,,NAN,NAN,NONE,,,,,"(:20) (Shotgun) PENALTY on HOU-86-D.Schultz, False Start, 5 yards, enforced at LA 49 - No Play.",2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,"(:20) (Shotgun) 7-C.Stroud pass incomplete deep left to 84-J.Watson. PENALTY on LA-37-Q.Lake, Defensive Holding, 5 yards, enforced at HOU 46 - No Play.",2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(:14) (Shotgun) 7-C.Stroud pass incomplete short left to 14-J.Noel.,2025-09-07
148753,2025-09-07,,,NAN,NAN,PASS,,,,,(:10) (Shotgun) 7-C.Stroud scrambles right end ran ob at LA 35 for 14 yards (1-E.Forbes).,2025-09-07
148753,2025-09-07,,,NAN,NAN,NONE,,,,,"(:03) 15-K.Fairbairn 53 yard field goal is GOOD, Center-40-A.Brinkman, Holder-6-T.Townsend.",2025-09-07
148753,2025-09-07,,,NAN,NAN,NONE,,,,,15-K.Fairbairn kicks 61 yards from HOU 35 to LA 4. 88-J.Whittington to LA 32 for 28 yards (52-D.Taylor).,2025-09-07
